,id,name,mpn,url_1,price_1,old_price_1,currency_1,info,cpu_type_1,cpu_implementation_1,cpu_number_of_cores_1,display_size__inch_1,memory_ram__gb_1,storage_type_1,storage_capacity__gb_1,design_color_name_1,general_year_1,url_2,url_3,url_4,price_2,old_price_2,currency_2,price_3,old_price_3,currency_3,price_4,old_price_4,currency_4,url_5,url_6,url_7,price_5,old_price_5,currency_5,price_6,old_price_6,currency_6,url_8,url_9,url_10,url_11,price_7,old_price_7,currency_7,price_8,old_price_8,currency_8,price_9,old_price_9,currency_9,url_12,price_10,old_price_10,currency_10
3983,1723,HP Zbook 17 G3 Mobile Workstation,zBook17G3,https://www.bol.com/be/nl/p/hp-zbook-17-g3-mobiel-werkstation-43-9-cm-full-hd-intel-core-i7-16-gb-ddr4-sdram-512-gb-ssd-nvidia-quadro-m1000m-windows-10-pro-zwart/9300000102485929/,599,,EUR,Intel Core i7 - i7-6820HQ - 4 cores - 17.3 inch - 16GB - 512GB - 512GB SSD - black - zBook17G3,Intel Core i7,i7-6820HQ,4,17.3,16,SSD,512,black,,https://www.bol.com/be/nl/p/hp-zbook-17-g3-mobiel-werkstation-43-9-cm-full-hd-intel-core-i7-16-gb-ddr4-sdram-512-gb-ssd-nvidia-quadro-m2000m-windows-10-pro-zwart/9300000139953089/,,,739,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3984,2712,Asus VIVOBOOK 17 X1702ZA-AU108W,90NB0WZ1-M004F0,https://www.bol.com/be/nl/p/asus-vivobook-17-x1702za-au108w-laptop-17-3-inch/9300000089845264/,759,899,EUR,Intel Core i5 - i5-1240P - 12 cores - 17.3 inch - 8GB - 512GB SSD - Silver - 90NB0WZ1-M004F0,Intel Core i5,i5-1240P,12,17.3,8,SSD,512,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3985,7005,Apple MacBook Pro,MNW83FN/A,https://www.coolblue.be/en/product/922409/apple-macbook-pro-16-inches-2023-m2-pro-12-core-cpu-19-core-gpu-16gb-512gb-space-gray-azerty.html,2849,2997,EUR,2023 - Apple M2 Pro - Apple M2 Pro - 12 cores - 16 inch - 16GB - 512GB - 512GB SSD - Gray - MNW83FN/A,Apple M2 Pro,Apple M2 Pro,12,16,16,SSD,512,Gray,2023,https://www.bol.com/be/nl/p/apple-macbook-pro-mnw83fn-a-16-inch-apple-m2-pro-512gb-spacegrijs-azerty/9300000139496812/,,,2899,2998,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3986,6979,Apple MacBook Pro,MNWC3FN/A,https://www.coolblue.be/en/product/922410/apple-macbook-pro-16-inches-2023-m2-pro-12-core-cpu-19-core-gpu-16gb-512gb-silver-azerty.html,2849,2935,EUR,2023 - Apple M2 Pro - Apple M2 Pro - 12 cores - 16 inch - 16GB - 512GB - 512GB SSD - Silver - MNWC3FN/A,Apple M2 Pro,Apple M2 Pro,12,16,16,SSD,512,Silver,2023,https://www.bol.com/be/nl/p/apple-macbook-pro-mnwc3fn-a-16-inch-apple-m2-pro-512gb-zilver-azerty/9300000139496827/,,,2899,2979,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3987,6981,Apple MacBook Pro,MPHE3FN/A,https://www.coolblue.be/en/product/922394/apple-macbook-pro-14-inches-2023-m2-pro-10-core-cpu-16-core-gpu-16gb-512gb-space-gray-azerty.html,2279,2339,EUR,2023 - Apple M2 Pro - Apple M2 Pro - 10 cores - 14 inch - 16GB - 512GB - 512GB SSD - Gray - MPHE3FN/A,Apple M2 Pro,Apple M2 Pro,10,14,16,SSD,512,Gray,2023,https://www.bol.com/be/nl/p/apple-macbook-pro-mphe3fn-a-14-inch-apple-m2-pro-512gb-spacegrijs-azerty/9300000139496839/,,,2279,2299,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3988,2716,Microsoft Surface 4,5BT-00145,https://www.bol.com/be/nl/p/microsoft-surface-laptop-4-5bt-00145-touchscreen-i5-8gb-512gb-platinum-13-5-inch/9300000083139981/,1249,1449,EUR,Intel Core i5 - 1235U - 10 cores - 13.5 inch - 8GB - 512GB SSD - Platinum - 5BT-00145,Intel Core i5,1235U,10,13.5,8,SSD,512,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3989,6552,HP EliteBook 850 G3,Elitebook850G3,https://www.bol.com/be/nl/p/hp-elitebook-850-g3-notebook-39-6-cm-full-hd-touchscreen-intel-core-i5-8gb-ram-256gb-ssd-windows-10-professional/9300000089025936/,369,,EUR,Intel Core i7 - Core i7-6500U - 2 cores - 15.6 inch - 8GB - 256GB - 256GB SSD - silver - Elitebook850G3,Intel Core i7,Core i7-6500U,2,15.6,8,SSD,256,silver,,https://www.bol.com/be/nl/p/hp-elitebook-850-g3-notebook-39-6-cm-full-hd-scherm-intel-core-i7-16gb-ram-512gb-ssd-windows-10-professional/9300000122582737/,https://www.bol.com/be/nl/p/hp-elitebook-850-g3-notebook-39-6-cm-full-hd-intel-core-i5-8gb-ram-256gb-ssd-windows-10-professional/9300000140081682/,https://www.bol.com/be/nl/p/hp-elitebook-850-g3-notebook-39-6-cm-full-hd-intel-core-i7-8gb-ram-256gb-ssd-windows-10-professional/9300000140081683/,359,,EUR,369,,EUR,389,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,
3990,5292,Asus ProArt Studiobook 16 OLED W7600 16,W7600Z3A-XB96,https://www.bestbuy.com/site/asus-proart-studiobook-16-oled-w7600-16-laptop-intel-core-i7-memory-nvidia-rtx-a3000-1-tb-ssd-mineral-black/6517480.p?skuId=6517480,2999.99,,USD,2022 - Intel 12th Generation Core i7 - 12900H - 16 inch - 32GB - 1000GB SSD - Mineral Black - W7600Z3A-XB96,Intel 12th Generation Core i7,12900H,,16,32,SSD,1000,Mineral Black,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3991,1870,Msi Gaming GP66 12ugs-042BE Vector,GP66 12UGS-042BE,https://www.bol.com/be/nl/p/msi-gaming-gp66-12ugs-042be-vector-i7-12700h-notebook-39-6-cm-quad-hd-intel-core-i7-16-gb-ddr4-sdram-1000-gb-ssd-nvidia-geforce-rtx-3070-ti-wi-fi-6e-windows-11-home-zwart/9300000067010672/,1999,1900,EUR,Intel Core i7 - i7-12700H - 14 cores - 15.6 inch - 16GB - 1000GB SSD - Black - GP66 12UGS-042BE,Intel Core i7,i7-12700H,14,15.6,16,SSD,1000,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3992,1877,Acer Aspire 3,NX.HS5EH.00Y,https://www.bol.com/be/nl/p/acer-aspire-3-laptop-azerty-512gb-i3-15-6/9200000133180425/,514,469,EUR,Intel Core i3 - Intel Core i3-1005G1 - 15.6 inch - 8GB - 512GB SSD - Black - NX.HS5EH.00Y,Intel Core i3,Intel Core i3-1005G1,,15.6,8,SSD,512,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3993,6898,HP 15s-fq5040nq,6M293EA,https://www.bol.com/be/nl/p/hp-15s-fq5040nq-15-6-full-hd-i3-1215u-8gb-256gb-ssd-windows-11-pro/9300000138822230/,450,,EUR,Intel Core i3 - 1215U - 6 cores - 15.6 inch - 8GB - 256GB - 256GB SSD - Black - 6M293EA,Intel Core i3,1215U,6,15.6,8,SSD,256,Black,,https://www.bol.com/be/nl/p/hp-250-g9-15-6-full-hd-i3-1215u-8gb-256gb-ssd-windows-11-pro-internationaal-toetsenbord/9300000138822230/,,,485.91,476.24,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3994,7028,HP ProBook 450 G9,6A182EA#UUG,https://www.bol.com/be/nl/p/hp-probook-450-g9-15-6-fhd-intel-core-i5-1235u-16-gb-ddr4-512-gb-ssd-windows-11-pro-azerty/9300000112698920/,1179,1240.74,EUR,Intel Core i5 - 1235U - 15.6 inch - 16GB - 512GB - 512GB SSD - Silver - 6A182EA#UUG,Intel Core i5,1235U,,15.6,16,SSD,512,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3995,2538,Asus Tuf Gaming F15 FX507ZE-HN061W-BE,90NR09M1-M003Y0,https://www.bol.com/be/nl/p/asus-tuf-gaming-f15-fx507ze-hn061w-be-i7-12700h-notebook-39-6-cm-full-hd-intel-core-i7-16-gb-ddr5-sdram-512-gb-ssd-nvidia-geforce-rtx-3050-ti-wi-fi-6-windows-11-home-zwart-grijs/9300000073882394/,1474.72,1442.17,EUR,Intel Core i7 - i7-12700H - 14 cores - 15.6 inch - 16GB - 512GB SSD - Black | Gray - 90NR09M1-M003Y0,Intel Core i7,i7-12700H,14,15.6,16,SSD,512,Black | Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3996,1161,HP Victus 16-E0361ND,56L04EA#ABH,https://www.bol.com/be/nl/p/hp-victus-16-e0361nd-gaming-laptop-16-1-inch/9300000058826026/,1399,,EUR,AMD Ryzen 7 - 5800H - 8 cores - 16.1 inch - 16GB - 1000GB - 1000GB SSD - Black - 56L04EA#ABH,AMD Ryzen 7,5800H,8,16.1,16,SSD,1000,Black,,https://www.bol.com/be/nl/p/hp-victus-16-e0361nd-gaming-laptop-16-1-inch-qwerty/9300000058826026/,,,1125.18,1128.75,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3997,2721,Dell Latitude 3320,M57J6,https://www.bol.com/be/nl/p/dell-latitude-3320-laptop-13-3-inch/9300000039111062/,970,,EUR,Intel Core i5 - i5-1135G7 - 4 cores - 13.3 inch - 8GB - 256GB SSD - Gray - M57J6,Intel Core i5,i5-1135G7,4,13.3,8,SSD,256,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3998,1532,HP Chromebook X360 14A-CA0309ND,4R8V5EA#ABH,https://www.bol.com/be/nl/p/hp-chromebook-x360-14a-ca0309nd-14-inch/9300000042877638/,441,440,EUR,2021 - Intel® Pentium® Silver - N5030 - 4 cores - 14 inch - 4GB - 64GB eMMC - Forest Teal - 4R8V5EA#ABH,Intel® Pentium® Silver,N5030,4,14,4,eMMC,64,Forest Teal,2021,https://azerty.nl/product/hp-chromebook-x360-14a-ca0309nd-draaibaar-design/4764761,,,462.95,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3999,1141,Jumper Ezbook S5,252015901,https://www.bol.com/be/nl/p/jumper-ezbook-s5-windows-laptop-14-inch/9300000113186499/,549,,EUR,Intel Celeron - N4120 - 2 cores - 13 inch - 8GB - 256GB SSD en Flash - Brown - 252015901,Intel Celeron,N4120,2,13,8,SSD en Flash,256,Brown,,https://www.bol.com/be/nl/p/jumper-x3-air-laptop/9300000125647159/,,,499,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000,2542,Lenovo Ideapad 3 Chromebook 82C10010MH,82C10010MH,https://www.bol.com/be/nl/p/lenovo-ideapad-3-chromebook-82c10010mh-chromebook-14-inch/9300000010418079/,239,219,EUR,2021 - Intel Celeron - N4020 - 2 cores - 14 inch - 4GB - 64GB Flash - Gray - 82C10010MH,Intel Celeron,N4020,2,14,4,Flash,64,Gray,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4001,6210,Lenovo Ideapad 3i,82RJ0032MH,https://www.bol.com/be/nl/p/lenovo-ideapad-3i-82rj0032mh-laptop-14-inch/9300000135250039/,899,,EUR,Intel Core i5 - Intel® Core™ i5-1235U-processor - 8 cores - 14 inch - 512GB - 512GB - 512GB SSD - arctic grey - 82RJ0032MH,Intel Core i5,Intel® Core™ i5-1235U-processor,8,14,512,SSD,512,arctic grey,,https://www.bol.com/be/nl/p/lenovo-ideapad-3i-14-arctic-grey-i5-1235u-8gb-ddr4-512gb-pcie-14-fhd-iris-xe-wifi6-w11-home/9300000135250039/,https://www.bol.com/be/nl/p/lenovo-ideapad-3i-14-laptop-14-inch/9300000135250039/,,789,794,EUR,599,789,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4002,3713,HP ZBook Fury 17 G8 Mobile Workstation,524Y3EA#ABH,https://azerty.nl/product/hp-zbook-fury-17-g8-mobile-workstation-intel-core-i7-11800h/4664472,2845.74,2834.33,EUR,Intel® Core™ i7 - i7-11800H - 8 cores - 17.3 inch - 16GB - 512GB - 512GB SSD - Gray - 524Y3EA#ABH,Intel® Core™ i7,i7-11800H,8,17.3,16,SSD,512,Gray,,https://azerty.nl/product/hp-zbook-fury-17-g8-mobile-workstation-laptop/4664472,,,2845.74,2899.9,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4003,7023,Lenovo ThinkPad T16 Gen ,21BV00CAMH,https://azerty.nl/product/thinkpad-t16-g1-t-ci7-16-512gb-16-w11-dg/5048784,2153,2116.9,EUR,Intel® Core™ i7 - i7-1255U - 10 cores - 16 inch - 16GB - 512GB - 512GB SSD - Thunder Black - 21BV00CAMH,Intel® Core™ i7,i7-1255U,10,16,16,SSD,512,Thunder Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4004,7024,HP EliteBook 840 G3,840g3,https://www.bol.com/be/nl/p/hp-elitebook-840-g3-notebook-35-6-cm-full-hd-touchscreen-intel-core-i5-8gb-ram-256gb-ssd-windows-10-professional/9300000139945885/,329,,EUR,2018 - Intel Core i5 - i5-6300U - 2 cores - 14 inch - 8GB - 256GB - 256GB SSD - silver - 840g3,Intel Core i5,i5-6300U,2,14,8,SSD,256,silver,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4005,7025,Asus ROG Strix G17,90NR08H4-M006U0,https://www.bol.com/be/nl/p/asus-rog-strix-g17-g713rw-kh069w-be-6900hx-amd-ryzen-9-16gb-ddr5-1000gb-ssd-rtx-3070-ti-wi-fi-6ewindows-11-home/9300000073882404/,2199,,EUR,AMD Ryzen 9 - 6900HX - 8 cores - 17.3 inch - 16GB - 1000GB - 1000GB SSD - Black | Gray - 90NR08H4-M006U0,AMD Ryzen 9,6900HX,8,17.3,16,SSD,1000,Black | Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4006,2723,Acer Travelmate Vero TMV15-51-58HQ,NX.VU2EH.003,https://www.bol.com/be/nl/p/acer-travelmate-vero-tmv15-51-58hq-15-6-zwart-i5-16gb-512gb-w11p/9300000076380658/,899,,EUR,Intel® Core™ i5 - i5-1155G7 - 4 cores - 15.6 inch - 16GB - 512GB SSD - Black - NX.VU2EH.003,Intel® Core™ i5,i5-1155G7,4,15.6,16,SSD,512,Black,,https://azerty.nl/product/acer-travelmate-vero-tmv15-51-58hq-laptop/4795532,,,1027.9,989.9,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4007,2725,Microsoft Surface 4 13,5BL-00009,https://www.bol.com/be/nl/p/microsoft-surface-laptop-4-13-i5-8gb-256gb-platinum/9300000035233019/,1350,,EUR,2021 - Intel® Core™ i5 - i5-1145G7 - 4 cores - 13.5 inch - 8GB - 256GB SSD - Platinum - 5BL-00009,Intel® Core™ i5,i5-1145G7,4,13.5,8,SSD,256,Platinum,2021,https://azerty.nl/product/microsoft-surface-laptop-4-laptop/4515848,,,1088.4,1427.68,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4008,7026,Asus TUF A17 FA707RC-HX040W,FA707RC-HX040W,https://www.bol.com/be/nl/p/asus-tuf-a17-fa707rc-hx040w-gaming-laptop-17-3-inch-144hz/9300000071777976/,1351.49,976.34,EUR,AMD Ryzen 7 - 6800H - 8 cores - 17.3 inch - 16GB - 1000GB - 1000GB SSD - Gray - FA707RC-HX040W,AMD Ryzen 7,6800H,8,17.3,16,SSD,1000,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4009,7027,Lenovo IdeaPad Gaming 3 5600H,82K201DHMH,https://www.bol.com/be/nl/p/lenovo-ideapad-gaming-3-5600h-notebook-39-6-cm-full-hd-amd-ryzen-5-8-gb-ddr4-sdram-256-gb-ssd-nvidia-geforce-gtx-1650-wi-fi-6-windows-11-home-zwart/9300000057822643/,790,726,EUR,AMD Ryzen 5 - 5600H - 6 cores - 15.6 inch - 8GB - 256GB - 256GB SSD - Black - 82K201DHMH,AMD Ryzen 5,5600H,6,15.6,8,SSD,256,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4010,3969,Microsoft Surface 4,LBC-00054,https://azerty.nl/product/microsoft-surface-laptop-4-intel-core-i5-1145g7/4708249,1373.1,1755.97,EUR,Intel® Core™ i5 - i5-1145G7 - 4 cores - 13.5 inch - 16GB - 512GB SSD - Platinum - LBC-00054,Intel® Core™ i5,i5-1145G7,4,13.5,16,SSD,512,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4011,7029,Acer chromebook Spin 314,4.71089E+12,https://www.bol.com/be/nl/p/acer-chromebook-spin-314-cp314-1hn-c2jn/9300000084700485/,240.36,243.51,EUR,Intel Celeron - N4500 - 1 cores - 14 inch - 4GB - 128GB - 128GB SSD - Silver - 4710886927266,Intel Celeron,N4500,1,14,4,SSD,128,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4012,7030,HP ENVY x360 13,6L944EA#ABH,https://azerty.nl/product/hp-envy-x360-13-bf0650nd-qwerty/5115393,1170.86,1181.95,EUR,Intel® Core™ i5 - i5-1230U - 10 cores - 13.3 inch - 16GB - 512GB - 512GB SSD - Natuurlijk zilver - 6L944EA#ABH,Intel® Core™ i5,i5-1230U,10,13.3,16,SSD,512,Natuurlijk zilver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4013,2730,Medion Akoya S17403,30033016,https://www.bol.com/be/nl/p/medion-akoya-s17403-laptop-17-3-inch-full-hd-zilver/9300000096002803/,549,,EUR,"Intel Core i5 - i5-10210U - 4 cores - 17.3 inch - 8GB - 512GB SSD - Gray, Silver - 30033016",Intel Core i5,i5-10210U,4,17.3,8,SSD,512,"Gray, Silver",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4014,7031,HP 14s-fq1875nd,585Y2EA#ABH,https://www.bol.com/be/nl/p/hp-14s-fq1875nd-laptop-14-inch/9300000050249881/,899,642.91,EUR,AMD Ryzen 7 - 5700U - 8 cores - 14 inch - 16GB - 512GB - 512GB SSD - Silver - 585Y2EA#ABH,AMD Ryzen 7,5700U,8,14,16,SSD,512,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4015,1737,Asus Rog Strix G15 G513RW-HF096W 6900HX,90NR0895-M007E0,https://www.bol.com/be/nl/p/asus-rog-strix-g15-g513rw-hf096w-6900hx-notebook-39-6-cm-full-hd-amd-ryzen-9-16-gb-ddr5-sdram-1000-gb-ssd-nvidia-geforce-rtx-3070-ti-wi-fi-6e-windows-11-home-zwart-grijs/9300000071777975/,2199,2149,EUR,AMD Ryzen 9 - 6900HX - 8 cores - 15.6 inch - 16GB - 1000GB - 1000GB SSD - Eclipse Gray - 90NR0895-M007E0,AMD Ryzen 9,6900HX,8,15.6,16,SSD,1000,Eclipse Gray,,https://azerty.nl/product/qwerty-g513rw-gray-15-6i-r9-h-8gb-2-1tb-ssd-win11-qwerty/4786599,https://www.bol.com/be/nl/p/asus-rog-strix-g15-g513rw-hf096w/9300000071777975/,,2179,2417.07,EUR,2199,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4016,697,HP 14S-DQ2090ND,693A6EA#ABH,https://www.bol.com/be/nl/p/hp-14s-dq2090nd-i3-1125g4-notebook-35-6-cm-full-hd-intel-core-i3-8-gb-ddr4-sdram-256-gb-ssd-wi-fi-5-windows-11-home-in-s-mode-zilver/9300000089607725/,479,535,EUR,Intel Core i3 - i3-1125G4 - 4 cores - 14 inch - 8GB - 256GB - 256GB SSD - Natuurlijk zilver - 693A6EA#ABH,Intel Core i3,i3-1125G4,4,14,8,SSD,256,Natuurlijk zilver,,https://azerty.nl/product/hp-laptop-14s-dq2090nd-core-i3-1125g4-quad-8gb-ddr4-2666-256gb-pcie-intel-uhd-graphics-uma-14-0-fhd-antiglare-slim-ips-250-nits-srp-569-qwerty/4798770,https://www.bol.com/be/nl/p/hp-14s-dq2090nd-laptop-14-inch/9300000089607725/,https://www.bol.com/be/nl/p/hp-14s-dq2090nd-laptop-14-inch-qwerty/9300000089607725/,577.08,575.26,EUR,549,519,EUR,568.9,549,EUR,https://devices-api-prd.s3.eu-west-3.amazonaws.com/b871abaa607026f7b51f530e940fca03.jpg,https://devices-api-prd.s3.eu-west-3.amazonaws.com/31a5ba40badd3ff0ef9239b75197a01a.jpg,https://devices-api-prd.s3.eu-west-3.amazonaws.com/c626b62db353590f729d928720c897a9.jpg,,,,,,,https://devices-api-prd.s3.eu-west-3.amazonaws.com/09eac9a5505821ee41cd7e464bf9b312.jpg,,,,,,,,,,,,,,,,
4017,2740,Lenovo Legion 5 17ACH6H 82JY,82JY00E3MH,https://www.bol.com/be/nl/p/lenovo-legion-5-17ach6h-82jy-laptop-17-3-inch/9300000058147484/,1399,1457.9,EUR,"2021 - AMD Ryzen™ 7 - 5800H - 8 cores - 17.3 inch - 16GB - 512GB - 512GB SSD - Black, Blue - 82JY00E3MH",AMD Ryzen™ 7,5800H,8,17.3,16,SSD,512,"Black, Blue",2021,https://azerty.nl/product/lenovo-legion-5-17ach6h-82jy-laptop/4670391,https://azerty.nl/product/lenovo-legion-5-17ach6h-82jy-laptop/5275438,,1359,1466.38,EUR,1300,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4018,2739,Asus ZENBOOK DUO 14 UX482EAR-HY314W,90NB0S41-M05680,https://www.bol.com/be/nl/p/asus-zenbook-duo-14-ux482ear-hy314w-creator-laptop-14-inch/9300000060797455/,1859,1355.27,EUR,Intel® Core™ i7 - i7-1195G7 - 4 cores - 14 inch - 16GB - 1000GB SSD - Celestial Blue - 90NB0S41-M05680,Intel® Core™ i7,i7-1195G7,4,14,16,SSD,1000,Celestial Blue,,https://azerty.nl/product/asus-zenbook-ux482ear-hy314w-laptop/4637003,,,1705.81,1799,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4019,1625,HP Elitebook 830 13 inch G9 PC,5P795EA#ABH,https://www.bol.com/be/nl/p/hp-elitebook-830-13-inch-g9-notebook-pc/9300000102779585/,1801,2074.37,EUR,Intel® Core™ i5 - i5-1235U - 10 cores - 13.3 inch - 16GB - 256GB SSD - Silver - 5P795EA#ABH,Intel® Core™ i5,i5-1235U,10,13.3,16,SSD,256,Silver,,https://azerty.nl/product/hp-eb830g9-i5-1235u-13-16gb-256-ltea-pcintel-i5-1235u-13-3-wuxga-agleduwva-uma-16gb-ddr5-256gb-ssd-ax6g-bt-ltea-p-3c-batt-fps-w11-pro64-dg106-1yr-wr-qwerty/4798655,,,1759.9,1573.44,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4020,1712,HP Envy X360 13-BF0300ND,6J7Z1EA#ABH,https://www.bol.com/be/nl/p/hp-envy-x360-13-bf0300nd/9300000110369281/,1291,1285,EUR,Intel® Core™ i7 - i7-1250U - 10 cores - 13.3 inch - 16GB - 512GB SSD - Natuurlijk zilver - 6J7Z1EA#ABH,Intel® Core™ i7,i7-1250U,10,13.3,16,SSD,512,Natuurlijk zilver,,https://azerty.nl/product/hp-envy-x360-13-bf0300nd-i7-1250u-13-3i/4855483,,,1275,1282.53,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4021,7035,Razer Book UHD Touch,RZ09-0357MEM3-R3E1,https://www.bol.com/be/nl/p/razer-book-uhd-touch-60hz-i7-1tb-laptop/9300000114116510/,1189.15,1198.53,EUR,Intel Core i7 - i7-1165G7 - 4 cores - 13.4 inch - 16GB - 1000GB - 1000GB SSD - Silver - RZ09-0357MEM3-R3E1,Intel Core i7,i7-1165G7,4,13.4,16,SSD,1000,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4022,7034,Apple Macbook Pro,MNWE3N/A,https://www.bol.com/be/nl/p/apple-macbook-pro-mnwe3n-a-16-inch-apple-m2-max-1-tb-zilver-qwerty/9300000139496841/,3789,4115,EUR,2023 - Apple M - M2 Max - 12 cores - 16.2 inch - 32GB - 1000GB - 1000GB SSD - Silver - MNWE3N/A,Apple M,M2 Max,12,16.2,32,SSD,1000,Silver,2023,https://azerty.nl/product/mbp-16-sl-12c-38c-gpu-32g-1t-nld/5115551,,,4199,4189,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4023,1721,Asus VivoBook Pro 14x M7400QC-KM020W,90NB0V61-M01650,https://www.bol.com/be/nl/p/asus-vivobook-pro-14x-m7400qc-km020w/9300000055734286/,1449,1409,EUR,AMD Ryzen™ 7 - 5800H - 8 cores - 14 inch - 16GB - 1000GB SSD - Black - 90NB0V61-M01650,AMD Ryzen™ 7,5800H,8,14,16,SSD,1000,Black,,https://azerty.nl/product/asus-m7400qc-km020w-laptop/4941981,,,1311,1457.45,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4024,2855,Msi Katana GF76 12ugs-009NL,9S7-17L322-009,https://www.bol.com/be/nl/p/msi-katana-gf76-12ugs-009nl-gaming-laptop-17-3-inch-144hz/9300000076490019/,1829,1699,EUR,Intel® Core™ i7 - i7-12700H - 14 cores - 17.3 inch - 16GB - 1000GB SSD - Black - 9S7-17L322-009,Intel® Core™ i7,i7-12700H,14,17.3,16,SSD,1000,Black,,https://azerty.nl/product/msi-katana-gf76-12ugs-009nl-laptop/4667877,,,2177.4,2303.74,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4025,2742,Asus X515JA,X515JA-BQ3249,https://www.bol.com/be/nl/p/asus-x515ja-15-6-f-hd-i7-1065g7-8gb-512gb-ssd-w11p/9300000131695185/,,599.99,EUR,Intel Core i7 - 1065G7 - 15.6 inch - 8GB - 512GB SSD - gray - X515JA-BQ3249,Intel Core i7,1065G7,,15.6,8,SSD,512,gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4026,2744,Msi Stealth GS77 12ugs-034NL,9S7-17P112-034,https://www.bol.com/be/nl/p/msi-stealth-gs77-12ugs-034nl-gaming-laptop-17-3-inch-240-hz/9300000075519240/,3199,3064.2,EUR,Intel® Core™ i7 - i7-12700H - 14 cores - 17.3 inch - 32GB - 2000GB SSD - Black - 9S7-17P112-034,Intel® Core™ i7,i7-12700H,14,17.3,32,SSD,2000,Black,,https://azerty.nl/product/msi-stealth-gs77-12ugs-034nl-laptop/4734603,,,2777,2899,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4027,1190,Msi Modern 15 B12M-028NL,9S7-15H112-028,https://www.bol.com/be/nl/p/msi-modern-15-b12m-028nl-laptop-15-6-inch/9300000082834983/,929,1049,EUR,Intel Core i7 - i7-1255U - 10 cores - 15.6 inch - 16GB - 512GB - 512GB SSD - Classic Black - 9S7-15H112-028,Intel Core i7,i7-1255U,10,15.6,16,SSD,512,Classic Black,,https://azerty.nl/product/msi-modern-15-b12m-028nl-laptop/4734703,https://www.bol.com/be/nl/p/msi-modern-15-b12m-028nl-laptop-15-6-inch-qwerty/9300000082834983/,,1049,1172.4,EUR,879,889,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
